choice,rt,subject,block_type,block_num,trial_in_block,ll_delay,effective_threshold
Choose_LL,1.4981148904046957,6,ValueFocus,11,36,20,0.7713835836421501
Choose_LL,1.1390864480368998,6,ValueFocus,11,37,20,0.7713835836421501
Choose_SS,1.9296256767901683,6,ValueFocus,11,38,20,0.7713835836421501
Choose_LL,1.746578775097528,6,ValueFocus,11,39,20,0.7713835836421501
Choose_LL,1.783581939409082,6,ValueFocus,11,40,20,0.7713835836421501
Choose_LL,1.7446484092636971,6,ValueFocus,11,41,40,0.7713835836421501
Choose_SS,1.4239293877761727,6,ValueFocus,11,42,40,0.7713835836421501
Choose_LL,1.7171656194503926,6,ValueFocus,11,43,40,0.7713835836421501
Choose_LL,1.0403988309352388,6,ValueFocus,11,44,40,0.7713835836421501
Choose_SS,1.8541453573598543,6,ValueFocus,11,45,40,0.7713835836421501
Choose_SS,0.4684895091452118,6,ValueFocus,11,46,40,0.7713835836421501
Choose_SS,0.8709001583982295,6,ValueFocus,11,47,40,0.7713835836421501
Choose_LL,0.537862222224333,6,ValueFocus,11,48,40,0.7713835836421501
Choose_SS,1.0080905407671565,6,ValueFocus,11,49,40,0.7713835836421501
Choose_SS,1.2816241972527602,6,ValueFocus,11,50,40,0.7713835836421501
Choose_SS,0.6748140362834991,6,ValueFocus,11,51,60,0.7713835836421501
Choose_LL,0.9607993237851646,6,ValueFocus,11,52,60,0.7713835836421501
Choose_SS,0.342961735425509,6,ValueFocus,11,53,60,0.7713835836421501
Choose_LL,1.622776576459077,6,ValueFocus,11,54,60,0.7713835836421501
Choose_LL,1.9444979478715148,6,ValueFocus,11,55,60,0.7713835836421501
Choose_SS,0.8588847121089144,6,ValueFocus,11,56,60,0.7713835836421501
Choose_LL,0.3570819828672701,6,ValueFocus,11,57,60,0.7713835836421501
Choose_LL,1.4608024342098613,6,ValueFocus,11,58,60,0.7713835836421501
Choose_SS,1.1204871877729008,6,ValueFocus,11,59,60,0.7713835836421501
Choose_LL,0.36324779616636615,6,ValueFocus,11,60,60,0.7713835836421501
Choose_SS,0.74969021072897,6,CautionFocus,12,1,25,0.9213835836421501
Choose_LL,0.38035033570914445,6,CautionFocus,12,2,25,0.9213835836421501
Choose_LL,1.4621768576091678,6,CautionFocus,12,3,25,0.9213835836421501
Choose_LL,0.746337488947352,6,CautionFocus,12,4,25,0.9213835836421501
Choose_SS,0.12617880413851212,6,CautionFocus,12,5,25,0.9213835836421501
Choose_LL,1.3605621712986202,6,CautionFocus,12,6,25,0.9213835836421501
Choose_LL,0.4490690611560494,6,CautionFocus,12,7,25,0.9213835836421501
Choose_LL,1.3842106784989423,6,CautionFocus,12,8,25,0.9213835836421501
Choose_LL,1.8245274385761068,6,CautionFocus,12,9,25,0.9213835836421501
Choose_LL,0.36875689897516095,6,CautionFocus,12,10,25,0.9213835836421501
Choose_SS,1.7912321524217398,6,CautionFocus,12,11,25,0.9213835836421501
Choose_LL,0.4972144897406341,6,CautionFocus,12,12,25,0.9213835836421501
Choose_SS,1.1388082203395435,6,CautionFocus,12,13,25,0.9213835836421501
Choose_SS,0.4419329821490061,6,CautionFocus,12,14,25,0.9213835836421501
Choose_SS,0.6112080521905799,6,CautionFocus,12,15,25,0.9213835836421501
Choose_LL,0.9669916817246432,6,CautionFocus,12,16,25,0.9213835836421501
Choose_SS,1.1371926796198095,6,CautionFocus,12,17,25,0.9213835836421501
Choose_SS,0.9567321644251645,6,CautionFocus,12,18,25,0.9213835836421501
Choose_LL,1.9558891243483898,6,CautionFocus,12,19,25,0.9213835836421501
Choose_LL,0.7750505708034506,6,CautionFocus,12,20,25,0.9213835836421501
Choose_LL,0.176556093805025,6,CautionFocus,12,21,25,0.9213835836421501
Choose_SS,0.5636970839156099,6,CautionFocus,12,22,25,0.9213835836421501
Choose_LL,1.0351687027792302,6,CautionFocus,12,23,25,0.9213835836421501
Choose_LL,0.28586592259108856,6,CautionFocus,12,24,25,0.9213835836421501
Choose_LL,0.5721867999299693,6,CautionFocus,12,25,25,0.9213835836421501
Choose_LL,1.4976197877081898,6,CautionFocus,12,26,25,0.9213835836421501
Choose_SS,1.3677503661583623,6,CautionFocus,12,27,25,0.9213835836421501
Choose_SS,1.1329479374656275,6,CautionFocus,12,28,25,0.9213835836421501
Choose_SS,1.9647483519308884,6,CautionFocus,12,29,25,0.9213835836421501
Choose_LL,1.5926953918533184,6,CautionFocus,12,30,25,0.9213835836421501
Choose_SS,1.543321930491044,7,ValueFocus,1,1,1,0.15209260995064844
Choose_SS,1.1641176813164904,7,ValueFocus,1,2,1,0.15209260995064844
Choose_SS,1.9851838741195411,7,ValueFocus,1,3,1,0.15209260995064844
Choose_LL,1.1151830970833685,7,ValueFocus,1,4,1,0.15209260995064844
Choose_SS,1.715418835054633,7,ValueFocus,1,5,1,0.15209260995064844
Choose_LL,1.9206908738962893,7,ValueFocus,1,6,1,0.15209260995064844
Choose_SS,1.7885133351472804,7,ValueFocus,1,7,1,0.15209260995064844
Choose_SS,0.8564530398779671,7,ValueFocus,1,8,1,0.15209260995064844
Choose_LL,1.677730420609394,7,ValueFocus,1,9,1,0.15209260995064844
Choose_LL,1.1527702120254422,7,ValueFocus,1,10,1,0.15209260995064844
Choose_SS,0.431316578561752,7,ValueFocus,1,11,5,0.15209260995064844
Choose_LL,0.3585150829076229,7,ValueFocus,1,12,5,0.15209260995064844
Choose_LL,1.0641487285065265,7,ValueFocus,1,13,5,0.15209260995064844
Choose_SS,0.726720040036327,7,ValueFocus,1,14,5,0.15209260995064844
Choose_SS,0.32987757911275206,7,ValueFocus,1,15,5,0.15209260995064844
Choose_LL,1.6131330085015605,7,ValueFocus,1,16,5,0.15209260995064844
Choose_SS,1.377265804390478,7,ValueFocus,1,17,5,0.15209260995064844
Choose_SS,0.6455824555587688,7,ValueFocus,1,18,5,0.15209260995064844
Choose_LL,1.7862237885278334,7,ValueFocus,1,19,5,0.15209260995064844
Choose_LL,0.1302795166459115,7,ValueFocus,1,20,5,0.15209260995064844
Choose_LL,0.2339828173995491,7,ValueFocus,1,21,10,0.15209260995064844
Choose_SS,0.6459401397709151,7,ValueFocus,1,22,10,0.15209260995064844
Choose_SS,1.032394368501748,7,ValueFocus,1,23,10,0.15209260995064844
Choose_LL,1.9104571188390356,7,ValueFocus,1,24,10,0.15209260995064844
Choose_LL,0.8360034066190697,7,ValueFocus,1,25,10,0.15209260995064844
Choose_SS,1.865072517543281,7,ValueFocus,1,26,10,0.15209260995064844
Choose_LL,0.7943620437816324,7,ValueFocus,1,27,10,0.15209260995064844
Choose_SS,1.6030830435676686,7,ValueFocus,1,28,10,0.15209260995064844
Choose_SS,0.4334298900330892,7,ValueFocus,1,29,10,0.15209260995064844
Choose_SS,1.0411524533133465,7,ValueFocus,1,30,10,0.15209260995064844
Choose_LL,1.4248316255237132,7,ValueFocus,1,31,20,0.15209260995064844
Choose_SS,0.11598187523529092,7,ValueFocus,1,32,20,0.15209260995064844
Choose_SS,1.3289784341548436,7,ValueFocus,1,33,20,0.15209260995064844
Choose_SS,0.425716621538482,7,ValueFocus,1,34,20,0.15209260995064844
Choose_LL,0.811331189750553,7,ValueFocus,1,35,20,0.15209260995064844
Choose_SS,1.2725654571739957,7,ValueFocus,1,36,20,0.15209260995064844
Choose_LL,0.41136361783605835,7,ValueFocus,1,37,20,0.15209260995064844
Choose_SS,1.0743362357879869,7,ValueFocus,1,38,20,0.15209260995064844
Choose_SS,0.9705055516945439,7,ValueFocus,1,39,20,0.15209260995064844
Choose_LL,0.799944340374172,7,ValueFocus,1,40,20,0.15209260995064844
Choose_LL,1.746941808050694,7,ValueFocus,1,41,40,0.15209260995064844
Choose_SS,0.3342080449029984,7,ValueFocus,1,42,40,0.15209260995064844
Choose_LL,0.787317006170107,7,ValueFocus,1,43,40,0.15209260995064844
Choose_SS,0.553630789803455,7,ValueFocus,1,44,40,0.15209260995064844
Choose_SS,1.6717260883017788,7,ValueFocus,1,45,40,0.15209260995064844
Choose_LL,0.6559455900361965,7,ValueFocus,1,46,40,0.15209260995064844
Choose_LL,1.5574493245672056,7,ValueFocus,1,47,40,0.15209260995064844
Choose_LL,1.8788697759463902,7,ValueFocus,1,48,40,0.15209260995064844
Choose_LL,0.7568143552089008,7,ValueFocus,1,49,40,0.15209260995064844
Choose_SS,1.312291047210535,7,ValueFocus,1,50,40,0.15209260995064844
Choose_SS,0.3739508665644604,7,ValueFocus,1,51,60,0.15209260995064844
Choose_LL,0.4507359811348207,7,ValueFocus,1,52,60,0.15209260995064844
Choose_LL,0.3482102783635508,7,ValueFocus,1,53,60,0.15209260995064844
Choose_LL,1.4152280067793064,7,ValueFocus,1,54,60,0.15209260995064844
Choose_SS,1.8816921338245298,7,ValueFocus,1,55,60,0.15209260995064844
Choose_SS,0.9075749071751277,7,ValueFocus,1,56,60,0.15209260995064844
Choose_LL,0.8610056632991834,7,ValueFocus,1,57,60,0.15209260995064844
Choose_LL,0.6246578879923075,7,ValueFocus,1,58,60,0.15209260995064844
Choose_LL,1.2921070414022604,7,ValueFocus,1,59,60,0.15209260995064844
Choose_SS,1.5173492455710713,7,ValueFocus,1,60,60,0.15209260995064844
Choose_LL,0.28519304862769357,7,SpeedFocus,2,1,25,0.05
Choose_SS,1.999603001352543,7,SpeedFocus,2,2,25,0.05
Choose_SS,1.4358692484238211,7,SpeedFocus,2,3,25,0.05
Choose_LL,0.9200819713519636,7,SpeedFocus,2,4,25,0.05
Choose_SS,1.2462335171109533,7,SpeedFocus,2,5,25,0.05
Choose_LL,0.9547342219066919,7,SpeedFocus,2,6,25,0.05
Choose_SS,0.5802177033613202,7,SpeedFocus,2,7,25,0.05
Choose_SS,1.3841938799080598,7,SpeedFocus,2,8,25,0.05
Choose_SS,1.6076188111508338,7,SpeedFocus,2,9,25,0.05
Choose_LL,1.4940409747667938,7,SpeedFocus,2,10,25,0.05
Choose_LL,0.428259763064737,7,SpeedFocus,2,11,25,0.05
Choose_SS,0.10384337121595193,7,SpeedFocus,2,12,25,0.05
Choose_SS,1.1060924910867886,7,SpeedFocus,2,13,25,0.05
Choose_LL,0.7207530448652231,7,SpeedFocus,2,14,25,0.05
Choose_SS,0.776904349315991,7,SpeedFocus,2,15,25,0.05
Choose_SS,0.8524020574362627,7,SpeedFocus,2,16,25,0.05
Choose_LL,1.2484898863101115,7,SpeedFocus,2,17,25,0.05
Choose_SS,0.3026938050069353,7,SpeedFocus,2,18,25,0.05
Choose_LL,0.7232314231560639,7,SpeedFocus,2,19,25,0.05
Choose_LL,0.3508958116098174,7,SpeedFocus,2,20,25,0.05
Choose_LL,0.6593166033676899,7,SpeedFocus,2,21,25,0.05
Choose_SS,1.7771523580721762,7,SpeedFocus,2,22,25,0.05
Choose_LL,0.9867104745760542,7,SpeedFocus,2,23,25,0.05
Choose_SS,1.5129716470828765,7,SpeedFocus,2,24,25,0.05
Choose_LL,0.8794513547989377,7,SpeedFocus,2,25,25,0.05
Choose_LL,0.7878956325143707,7,SpeedFocus,2,26,25,0.05
Choose_SS,1.3655080486383555,7,SpeedFocus,2,27,25,0.05
Choose_SS,1.334226204301252,7,SpeedFocus,2,28,25,0.05
Choose_LL,0.4233348872011701,7,SpeedFocus,2,29,25,0.05
Choose_SS,0.9086998733449907,7,SpeedFocus,2,30,25,0.05
Choose_SS,0.9580417082057808,7,ValueFocus,3,1,1,0.15209260995064844
Choose_SS,1.5912152686928456,7,ValueFocus,3,2,1,0.15209260995064844
Choose_LL,0.862072804377187,7,ValueFocus,3,3,1,0.15209260995064844
Choose_LL,0.2785534606646277,7,ValueFocus,3,4,1,0.15209260995064844
Choose_SS,0.21348835629214935,7,ValueFocus,3,5,1,0.15209260995064844
Choose_LL,1.830084259154054,7,ValueFocus,3,6,1,0.15209260995064844
Choose_SS,0.5931187796711075,7,ValueFocus,3,7,1,0.15209260995064844
Choose_SS,0.8708026034684622,7,ValueFocus,3,8,1,0.15209260995064844
Choose_LL,0.2286399908358285,7,ValueFocus,3,9,1,0.15209260995064844
Choose_LL,1.2860647613553993,7,ValueFocus,3,10,1,0.15209260995064844
Choose_LL,0.2865034846428664,7,ValueFocus,3,11,5,0.15209260995064844
Choose_LL,1.4676486591608875,7,ValueFocus,3,12,5,0.15209260995064844
Choose_LL,1.2163151302495918,7,ValueFocus,3,13,5,0.15209260995064844
Choose_LL,0.36513884750562664,7,ValueFocus,3,14,5,0.15209260995064844
Choose_SS,0.5296685410191317,7,ValueFocus,3,15,5,0.15209260995064844
Choose_LL,1.1721899378294254,7,ValueFocus,3,16,5,0.15209260995064844
Choose_SS,0.11321877243177327,7,ValueFocus,3,17,5,0.15209260995064844
Choose_LL,1.3785363933609915,7,ValueFocus,3,18,5,0.15209260995064844
Choose_LL,0.8615917339123422,7,ValueFocus,3,19,5,0.15209260995064844
Choose_SS,0.393242344000559,7,ValueFocus,3,20,5,0.15209260995064844
Choose_LL,0.7135405066357196,7,ValueFocus,3,21,10,0.15209260995064844
Choose_SS,0.13940050505998774,7,ValueFocus,3,22,10,0.15209260995064844
Choose_SS,1.5522386042537897,7,ValueFocus,3,23,10,0.15209260995064844
Choose_SS,1.85565948859234,7,ValueFocus,3,24,10,0.15209260995064844
Choose_SS,0.7817486214093529,7,ValueFocus,3,25,10,0.15209260995064844
Choose_SS,1.1493585464249547,7,ValueFocus,3,26,10,0.15209260995064844
Choose_LL,1.8871978251477324,7,ValueFocus,3,27,10,0.15209260995064844
Choose_LL,1.2624772291830357,7,ValueFocus,3,28,10,0.15209260995064844
Choose_LL,1.8282845371825227,7,ValueFocus,3,29,10,0.15209260995064844
Choose_SS,0.5283425998930247,7,ValueFocus,3,30,10,0.15209260995064844
Choose_LL,1.5734862316673257,7,ValueFocus,3,31,20,0.15209260995064844
Choose_SS,1.2935725813358219,7,ValueFocus,3,32,20,0.15209260995064844
Choose_LL,1.3101643706746087,7,ValueFocus,3,33,20,0.15209260995064844
Choose_SS,0.6541106973537256,7,ValueFocus,3,34,20,0.15209260995064844
Choose_LL,0.6244903138762997,7,ValueFocus,3,35,20,0.15209260995064844
Choose_LL,0.7437992185275315,7,ValueFocus,3,36,20,0.15209260995064844
Choose_LL,1.1320110826557037,7,ValueFocus,3,37,20,0.15209260995064844
Choose_SS,0.6234442901087182,7,ValueFocus,3,38,20,0.15209260995064844
Choose_LL,1.496045663050275,7,ValueFocus,3,39,20,0.15209260995064844
Choose_LL,1.535656203298318,7,ValueFocus,3,40,20,0.15209260995064844
Choose_SS,0.4429111455042114,7,ValueFocus,3,41,40,0.15209260995064844
Choose_LL,0.45206162341478195,7,ValueFocus,3,42,40,0.15209260995064844
Choose_LL,1.0966496098432794,7,ValueFocus,3,43,40,0.15209260995064844
Choose_SS,0.5924903349949456,7,ValueFocus,3,44,40,0.15209260995064844
Choose_SS,1.8201909951718325,7,ValueFocus,3,45,40,0.15209260995064844
Choose_LL,1.7112218593972104,7,ValueFocus,3,46,40,0.15209260995064844
Choose_LL,1.6426854717593926,7,ValueFocus,3,47,40,0.15209260995064844
Choose_LL,0.7486357693694685,7,ValueFocus,3,48,40,0.15209260995064844
Choose_LL,0.27626503602374175,7,ValueFocus,3,49,40,0.15209260995064844
Choose_SS,1.4981644404139547,7,ValueFocus,3,50,40,0.15209260995064844
Choose_SS,0.26196246405784374,7,ValueFocus,3,51,60,0.15209260995064844
Choose_SS,1.356205685739949,7,ValueFocus,3,52,60,0.15209260995064844
Choose_LL,0.9947527768409188,7,ValueFocus,3,53,60,0.15209260995064844
Choose_SS,1.5519058135988346,7,ValueFocus,3,54,60,0.15209260995064844
Choose_LL,0.3484938801882671,7,ValueFocus,3,55,60,0.15209260995064844
Choose_LL,1.2021601081562545,7,ValueFocus,3,56,60,0.15209260995064844
Choose_SS,1.1148550551899994,7,ValueFocus,3,57,60,0.15209260995064844
Choose_LL,0.9617516114488683,7,ValueFocus,3,58,60,0.15209260995064844
Choose_LL,0.17480329237686681,7,ValueFocus,3,59,60,0.15209260995064844
Choose_LL,1.9193902292217042,7,ValueFocus,3,60,60,0.15209260995064844
Choose_SS,0.31988043125781324,7,CautionFocus,4,1,25,0.30209260995064846
Choose_LL,1.2289082869041354,7,CautionFocus,4,2,25,0.30209260995064846
Choose_LL,1.028861935007967,7,CautionFocus,4,3,25,0.30209260995064846
Choose_LL,0.904417195819668,7,CautionFocus,4,4,25,0.30209260995064846
Choose_SS,0.7563676187332147,7,CautionFocus,4,5,25,0.30209260995064846
Choose_SS,1.8231918517734522,7,CautionFocus,4,6,25,0.30209260995064846
Choose_LL,1.7008813390585416,7,CautionFocus,4,7,25,0.30209260995064846
Choose_SS,0.9707231196593662,7,CautionFocus,4,8,25,0.30209260995064846
Choose_LL,0.5674428215740073,7,CautionFocus,4,9,25,0.30209260995064846
Choose_LL,0.2133822235492064,7,CautionFocus,4,10,25,0.30209260995064846
Choose_LL,1.0539483251036321,7,CautionFocus,4,11,25,0.30209260995064846
Choose_SS,1.8754592077514094,7,CautionFocus,4,12,25,0.30209260995064846
Choose_LL,0.3294671430009224,7,CautionFocus,4,13,25,0.30209260995064846
Choose_SS,0.26715776258535007,7,CautionFocus,4,14,25,0.30209260995064846
Choose_LL,0.15434797666602892,7,CautionFocus,4,15,25,0.30209260995064846
Choose_LL,1.6684990246682032,7,CautionFocus,4,16,25,0.30209260995064846
Choose_LL,1.8315860108863247,7,CautionFocus,4,17,25,0.30209260995064846
Choose_LL,0.7996495139592644,7,CautionFocus,4,18,25,0.30209260995064846
Choose_LL,0.6771346860843533,7,CautionFocus,4,19,25,0.30209260995064846
Choose_LL,1.2368251324325776,7,CautionFocus,4,20,25,0.30209260995064846
Choose_SS,1.8486222721318297,7,CautionFocus,4,21,25,0.30209260995064846
Choose_LL,1.937743678890395,7,CautionFocus,4,22,25,0.30209260995064846
Choose_LL,1.664625024091025,7,CautionFocus,4,23,25,0.30209260995064846
Choose_LL,0.5967012780840223,7,CautionFocus,4,24,25,0.30209260995064846
Choose_LL,1.966244087691403,7,CautionFocus,4,25,25,0.30209260995064846
Choose_SS,0.8283048544922771,7,CautionFocus,4,26,25,0.30209260995064846
Choose_SS,0.8737247037975182,7,CautionFocus,4,27,25,0.30209260995064846
Choose_SS,0.4512850318160062,7,CautionFocus,4,28,25,0.30209260995064846
Choose_SS,0.3838925606053396,7,CautionFocus,4,29,25,0.30209260995064846
Choose_LL,0.664400134098831,7,CautionFocus,4,30,25,0.30209260995064846
Choose_LL,1.74333342819245,7,ValueFocus,5,1,1,0.15209260995064844
Choose_SS,1.9733116046113337,7,ValueFocus,5,2,1,0.15209260995064844
Choose_SS,1.410225029271566,7,ValueFocus,5,3,1,0.15209260995064844
Choose_SS,1.5770774530725422,7,ValueFocus,5,4,1,0.15209260995064844
Choose_SS,1.5827089127810856,7,ValueFocus,5,5,1,0.15209260995064844
Choose_LL,1.7811318262143114,7,ValueFocus,5,6,1,0.15209260995064844
Choose_SS,0.7581119128884077,7,ValueFocus,5,7,1,0.15209260995064844
Choose_SS,1.1384517437517963,7,ValueFocus,5,8,1,0.15209260995064844
Choose_LL,1.0532294372297963,7,ValueFocus,5,9,1,0.15209260995064844
Choose_LL,1.6194301416836208,7,ValueFocus,5,10,1,0.15209260995064844
Choose_SS,1.1226318809418816,7,ValueFocus,5,11,5,0.15209260995064844
Choose_LL,1.0069487616658077,7,ValueFocus,5,12,5,0.15209260995064844
Choose_SS,1.0415371948336234,7,ValueFocus,5,13,5,0.15209260995064844
Choose_LL,0.24401501491605854,7,ValueFocus,5,14,5,0.15209260995064844
Choose_LL,1.334222667385979,7,ValueFocus,5,15,5,0.15209260995064844
Choose_LL,0.5573733627747891,7,ValueFocus,5,16,5,0.15209260995064844
Choose_LL,1.0425522591201466,7,ValueFocus,5,17,5,0.15209260995064844
Choose_SS,0.5435129865979665,7,ValueFocus,5,18,5,0.15209260995064844
Choose_LL,0.389730035754835,7,ValueFocus,5,19,5,0.15209260995064844
Choose_SS,0.29197420571468335,7,ValueFocus,5,20,5,0.15209260995064844
Choose_SS,0.4392964541119203,7,ValueFocus,5,21,10,0.15209260995064844
Choose_SS,0.4701632097086308,7,ValueFocus,5,22,10,0.15209260995064844
Choose_SS,1.3544563111910004,7,ValueFocus,5,23,10,0.15209260995064844
Choose_SS,1.5797481968676121,7,ValueFocus,5,24,10,0.15209260995064844
Choose_SS,0.6069414846601034,7,ValueFocus,5,25,10,0.15209260995064844
Choose_SS,1.3273281507306198,7,ValueFocus,5,26,10,0.15209260995064844
Choose_SS,0.4509411799944405,7,ValueFocus,5,27,10,0.15209260995064844
Choose_LL,1.3463500573252314,7,ValueFocus,5,28,10,0.15209260995064844
Choose_LL,1.459744240991649,7,ValueFocus,5,29,10,0.15209260995064844
Choose_LL,1.7542694132764194,7,ValueFocus,5,30,10,0.15209260995064844
Choose_LL,1.6491220797220811,7,ValueFocus,5,31,20,0.15209260995064844
Choose_SS,1.3539214549250898,7,ValueFocus,5,32,20,0.15209260995064844
Choose_SS,0.5624864643547594,7,ValueFocus,5,33,20,0.15209260995064844
Choose_SS,0.383135112155811,7,ValueFocus,5,34,20,0.15209260995064844
Choose_SS,1.7569461476773118,7,ValueFocus,5,35,20,0.15209260995064844
Choose_LL,0.7947476733128588,7,ValueFocus,5,36,20,0.15209260995064844
Choose_SS,0.8849666689285802,7,ValueFocus,5,37,20,0.15209260995064844
Choose_SS,1.0060310759567677,7,ValueFocus,5,38,20,0.15209260995064844
Choose_LL,0.6971014698640479,7,ValueFocus,5,39,20,0.15209260995064844
Choose_SS,1.0183946873007013,7,ValueFocus,5,40,20,0.15209260995064844
Choose_LL,1.9281155729059318,7,ValueFocus,5,41,40,0.15209260995064844
Choose_LL,1.8835470233161347,7,ValueFocus,5,42,40,0.15209260995064844
Choose_SS,1.8939115044225059,7,ValueFocus,5,43,40,0.15209260995064844
Choose_LL,0.5639110664047345,7,ValueFocus,5,44,40,0.15209260995064844
Choose_LL,0.7221055800648943,7,ValueFocus,5,45,40,0.15209260995064844
Choose_LL,0.924482796307193,7,ValueFocus,5,46,40,0.15209260995064844
Choose_SS,0.6214298060439548,7,ValueFocus,5,47,40,0.15209260995064844
Choose_SS,1.8578402892669867,7,ValueFocus,5,48,40,0.15209260995064844
Choose_SS,0.9002178223181669,7,ValueFocus,5,49,40,0.15209260995064844
Choose_SS,0.3701544326475713,7,ValueFocus,5,50,40,0.15209260995064844
Choose_LL,0.348067974805644,7,ValueFocus,5,51,60,0.15209260995064844
Choose_LL,0.10640211611533146,7,ValueFocus,5,52,60,0.15209260995064844
Choose_SS,1.640915721387022,7,ValueFocus,5,53,60,0.15209260995064844
Choose_SS,1.0833758182044388,7,ValueFocus,5,54,60,0.15209260995064844
Choose_LL,0.49542711286566454,7,ValueFocus,5,55,60,0.15209260995064844
Choose_SS,1.941612556941608,7,ValueFocus,5,56,60,0.15209260995064844
Choose_LL,1.0892900893443689,7,ValueFocus,5,57,60,0.15209260995064844
Choose_SS,1.901235245700693,7,ValueFocus,5,58,60,0.15209260995064844
Choose_LL,1.775599085948698,7,ValueFocus,5,59,60,0.15209260995064844
Choose_LL,0.6852252094332102,7,ValueFocus,5,60,60,0.15209260995064844
Choose_LL,1.6434838386175146,7,SpeedFocus,6,1,25,0.05
Choose_LL,1.437842627960125,7,SpeedFocus,6,2,25,0.05
Choose_LL,1.836914343493062,7,SpeedFocus,6,3,25,0.05
Choose_SS,1.0323385180623423,7,SpeedFocus,6,4,25,0.05
Choose_SS,0.3255297108381313,7,SpeedFocus,6,5,25,0.05
Choose_LL,1.1223559033425303,7,SpeedFocus,6,6,25,0.05
Choose_LL,0.38748171276798193,7,SpeedFocus,6,7,25,0.05
Choose_SS,1.2942733215168443,7,SpeedFocus,6,8,25,0.05
Choose_LL,1.7520620559229836,7,SpeedFocus,6,9,25,0.05
Choose_LL,0.2461164390361183,7,SpeedFocus,6,10,25,0.05
Choose_SS,1.1174172503895374,7,SpeedFocus,6,11,25,0.05
Choose_SS,1.0060830563222625,7,SpeedFocus,6,12,25,0.05
Choose_SS,1.841843004370747,7,SpeedFocus,6,13,25,0.05
Choose_LL,1.653352118115617,7,SpeedFocus,6,14,25,0.05
Choose_SS,0.49413157986013945,7,SpeedFocus,6,15,25,0.05
Choose_SS,1.1321641302514236,7,SpeedFocus,6,16,25,0.05
Choose_SS,0.9883852768885029,7,SpeedFocus,6,17,25,0.05
Choose_SS,0.3151948386097525,7,SpeedFocus,6,18,25,0.05
Choose_SS,0.42942763855828747,7,SpeedFocus,6,19,25,0.05
Choose_LL,1.3017988935657807,7,SpeedFocus,6,20,25,0.05
Choose_SS,1.5958016305013478,7,SpeedFocus,6,21,25,0.05
Choose_SS,1.4401685091170744,7,SpeedFocus,6,22,25,0.05
Choose_LL,0.6584071760960504,7,SpeedFocus,6,23,25,0.05
Choose_LL,1.4017303091995155,7,SpeedFocus,6,24,25,0.05
Choose_SS,1.5456044494130479,7,SpeedFocus,6,25,25,0.05
Choose_SS,1.487171603778261,7,SpeedFocus,6,26,25,0.05
Choose_LL,1.7294431445426612,7,SpeedFocus,6,27,25,0.05
Choose_LL,1.5724116756778805,7,SpeedFocus,6,28,25,0.05
Choose_SS,1.168098445694822,7,SpeedFocus,6,29,25,0.05
Choose_SS,1.304507146635517,7,SpeedFocus,6,30,25,0.05
Choose_LL,0.9064889874302345,7,ValueFocus,7,1,1,0.15209260995064844
Choose_LL,0.11234696592681376,7,ValueFocus,7,2,1,0.15209260995064844
Choose_LL,1.040757698303083,7,ValueFocus,7,3,1,0.15209260995064844
Choose_LL,1.6358064996389998,7,ValueFocus,7,4,1,0.15209260995064844
Choose_SS,0.4159328499332642,7,ValueFocus,7,5,1,0.15209260995064844
Choose_SS,0.5192141114988058,7,ValueFocus,7,6,1,0.15209260995064844
Choose_LL,1.2492347710414677,7,ValueFocus,7,7,1,0.15209260995064844
Choose_LL,0.4788258533856077,7,ValueFocus,7,8,1,0.15209260995064844
Choose_SS,1.6519406130769045,7,ValueFocus,7,9,1,0.15209260995064844
Choose_SS,1.1001637523243604,7,ValueFocus,7,10,1,0.15209260995064844
Choose_SS,0.5807943882040592,7,ValueFocus,7,11,5,0.15209260995064844
Choose_SS,1.11588230294222,7,ValueFocus,7,12,5,0.15209260995064844
Choose_LL,1.925955482362989,7,ValueFocus,7,13,5,0.15209260995064844
Choose_LL,1.4961740657097478,7,ValueFocus,7,14,5,0.15209260995064844
Choose_LL,0.9095459810204037,7,ValueFocus,7,15,5,0.15209260995064844
Choose_SS,0.5262834141562801,7,ValueFocus,7,16,5,0.15209260995064844
Choose_LL,1.489053433204634,7,ValueFocus,7,17,5,0.15209260995064844
Choose_SS,1.4738914083276755,7,ValueFocus,7,18,5,0.15209260995064844
Choose_SS,1.2751968137514311,7,ValueFocus,7,19,5,0.15209260995064844
Choose_SS,0.29484424439746826,7,ValueFocus,7,20,5,0.15209260995064844
Choose_LL,0.3534187514416224,7,ValueFocus,7,21,10,0.15209260995064844
Choose_LL,1.0962663402617836,7,ValueFocus,7,22,10,0.15209260995064844
Choose_SS,0.257380163629242,7,ValueFocus,7,23,10,0.15209260995064844
Choose_LL,0.8483909352432747,7,ValueFocus,7,24,10,0.15209260995064844
Choose_LL,0.2643845731217741,7,ValueFocus,7,25,10,0.15209260995064844
Choose_SS,1.502329616705762,7,ValueFocus,7,26,10,0.15209260995064844
Choose_LL,1.2767629727287204,7,ValueFocus,7,27,10,0.15209260995064844
Choose_LL,0.149114212753593,7,ValueFocus,7,28,10,0.15209260995064844
Choose_LL,1.545515599591638,7,ValueFocus,7,29,10,0.15209260995064844
Choose_LL,0.6230084363799461,7,ValueFocus,7,30,10,0.15209260995064844
Choose_SS,0.6291878318424777,7,ValueFocus,7,31,20,0.15209260995064844
