subject,trial,ll_delay,choice,v_ll,v_ss
22.0,8,5,Choose_LL,7.715274395689188,5
22.0,9,1,Choose_LL,9.440855547337291,5
22.0,10,50,Choose_SS,2.5244226459387367,5
22.0,11,5,Choose_LL,7.715274395689188,5
22.0,12,50,Choose_SS,2.5244226459387367,5
22.0,13,5,Choose_LL,7.715274395689188,5
22.0,14,10,Choose_LL,6.28037991583779,5
22.0,15,10,Choose_LL,6.28037991583779,5
22.0,16,5,Choose_LL,7.715274395689188,5
22.0,17,50,Choose_SS,2.5244226459387367,5
22.0,18,20,Choose_SS,4.577663140313774,5
22.0,19,1,Choose_LL,9.440855547337291,5
22.0,20,20,Choose_SS,4.577663140313774,5
22.0,21,5,Choose_LL,7.715274395689188,5
22.0,22,10,Choose_LL,6.28037991583779,5
22.0,23,10,Choose_LL,6.28037991583779,5
22.0,24,10,Choose_LL,6.28037991583779,5
22.0,25,5,Choose_LL,7.715274395689188,5
22.0,26,50,Choose_SS,2.5244226459387367,5
22.0,27,1,Choose_LL,9.440855547337291,5
22.0,28,10,Choose_LL,6.28037991583779,5
22.0,29,10,Choose_LL,6.28037991583779,5
22.0,30,1,Choose_LL,9.440855547337291,5
22.0,31,5,Choose_LL,7.715274395689188,5
22.0,32,20,Choose_LL,4.577663140313774,5
22.0,33,5,Choose_LL,7.715274395689188,5
22.0,34,10,Choose_LL,6.28037991583779,5
22.0,35,1,Choose_LL,9.440855547337291,5
22.0,36,50,Choose_SS,2.5244226459387367,5
22.0,37,50,Choose_SS,2.5244226459387367,5
22.0,38,20,Choose_SS,4.577663140313774,5
22.0,39,10,Choose_LL,6.28037991583779,5
22.0,40,10,Choose_LL,6.28037991583779,5
22.0,41,5,Choose_LL,7.715274395689188,5
22.0,42,10,Choose_LL,6.28037991583779,5
22.0,43,50,Choose_SS,2.5244226459387367,5
22.0,44,10,Choose_LL,6.28037991583779,5
22.0,45,10,Choose_LL,6.28037991583779,5
22.0,46,20,Choose_SS,4.577663140313774,5
22.0,47,50,Choose_SS,2.5244226459387367,5
22.0,48,1,Choose_LL,9.440855547337291,5
22.0,49,20,Choose_SS,4.577663140313774,5
22.0,50,10,Choose_LL,6.28037991583779,5
23.0,1,10,Choose_LL,7.212466817690514,5
23.0,2,1,Choose_LL,9.627893302862258,5
23.0,3,5,Choose_LL,8.380515000066968,5
23.0,4,50,Choose_SS,3.4101283949485572,5
23.0,5,50,Choose_SS,3.4101283949485572,5
23.0,6,50,Choose_SS,3.4101283949485572,5
23.0,7,1,Choose_LL,9.627893302862258,5
23.0,8,1,Choose_LL,9.627893302862258,5
23.0,9,5,Choose_SS,8.380515000066968,5
23.0,10,50,Choose_SS,3.4101283949485572,5
23.0,11,5,Choose_LL,8.380515000066968,5
23.0,12,50,Choose_SS,3.4101283949485572,5
23.0,13,1,Choose_LL,9.627893302862258,5
23.0,14,20,Choose_SS,5.640233119917434,5
23.0,15,10,Choose_LL,7.212466817690514,5
23.0,16,20,Choose_SS,5.640233119917434,5
23.0,17,10,Choose_SS,7.212466817690514,5
23.0,18,50,Choose_SS,3.4101283949485572,5
23.0,19,20,Choose_SS,5.640233119917434,5
23.0,20,5,Choose_SS,8.380515000066968,5
23.0,21,50,Choose_SS,3.4101283949485572,5
23.0,22,1,Choose_LL,9.627893302862258,5
23.0,23,10,Choose_SS,7.212466817690514,5
23.0,24,5,Choose_LL,8.380515000066968,5
23.0,25,1,Choose_LL,9.627893302862258,5
23.0,26,50,Choose_SS,3.4101283949485572,5
23.0,27,50,Choose_SS,3.4101283949485572,5
23.0,28,1,Choose_LL,9.627893302862258,5
23.0,29,50,Choose_SS,3.4101283949485572,5
23.0,30,10,Choose_LL,7.212466817690514,5
23.0,31,20,Choose_SS,5.640233119917434,5
23.0,32,20,Choose_SS,5.640233119917434,5
23.0,33,50,Choose_SS,3.4101283949485572,5
23.0,34,1,Choose_LL,9.627893302862258,5
23.0,35,5,Choose_LL,8.380515000066968,5
23.0,36,50,Choose_SS,3.4101283949485572,5
23.0,37,5,Choose_LL,8.380515000066968,5
23.0,38,1,Choose_LL,9.627893302862258,5
23.0,39,10,Choose_LL,7.212466817690514,5
23.0,40,20,Choose_SS,5.640233119917434,5
23.0,41,50,Choose_SS,3.4101283949485572,5
23.0,42,1,Choose_LL,9.627893302862258,5
23.0,43,10,Choose_LL,7.212466817690514,5
23.0,44,10,Choose_LL,7.212466817690514,5
23.0,45,10,Choose_LL,7.212466817690514,5
23.0,46,5,Choose_LL,8.380515000066968,5
23.0,47,20,Choose_SS,5.640233119917434,5
23.0,48,50,Choose_SS,3.4101283949485572,5
23.0,49,10,Choose_SS,7.212466817690514,5
23.0,50,1,Choose_LL,9.627893302862258,5
24.0,1,1,Choose_LL,9.405182128787448,5
24.0,2,50,Choose_SS,2.4025862013367987,5
24.0,3,50,Choose_SS,2.4025862013367987,5
24.0,4,20,Choose_SS,4.415259331547178,5
24.0,5,20,Choose_SS,4.415259331547178,5
24.0,6,50,Choose_SS,2.4025862013367987,5
24.0,7,20,Choose_SS,4.415259331547178,5
24.0,8,5,Choose_LL,7.5975247334203315,5
24.0,9,20,Choose_LL,4.415259331547178,5
24.0,10,1,Choose_LL,9.405182128787448,5
24.0,11,10,Choose_LL,6.1258132510798085,5
24.0,12,5,Choose_LL,7.5975247334203315,5
24.0,13,5,Choose_LL,7.5975247334203315,5
24.0,14,5,Choose_LL,7.5975247334203315,5
24.0,15,5,Choose_LL,7.5975247334203315,5
24.0,16,1,Choose_LL,9.405182128787448,5
24.0,17,50,Choose_SS,2.4025862013367987,5
24.0,18,50,Choose_SS,2.4025862013367987,5
24.0,19,10,Choose_LL,6.1258132510798085,5
24.0,20,10,Choose_LL,6.1258132510798085,5
24.0,21,5,Choose_LL,7.5975247334203315,5
24.0,22,50,Choose_SS,2.4025862013367987,5
24.0,23,1,Choose_SS,9.405182128787448,5
24.0,24,50,Choose_SS,2.4025862013367987,5
24.0,25,50,Choose_SS,2.4025862013367987,5
24.0,26,5,Choose_LL,7.5975247334203315,5
24.0,27,5,Choose_LL,7.5975247334203315,5
24.0,28,20,Choose_SS,4.415259331547178,5
24.0,29,1,Choose_SS,9.405182128787448,5
24.0,30,5,Choose_LL,7.5975247334203315,5
24.0,31,20,Choose_SS,4.415259331547178,5
24.0,32,5,Choose_LL,7.5975247334203315,5
24.0,33,20,Choose_SS,4.415259331547178,5
24.0,34,50,Choose_SS,2.4025862013367987,5
24.0,35,5,Choose_SS,7.5975247334203315,5
24.0,36,1,Choose_LL,9.405182128787448,5
24.0,37,20,Choose_SS,4.415259331547178,5
24.0,38,5,Choose_LL,7.5975247334203315,5
24.0,39,5,Choose_LL,7.5975247334203315,5
24.0,40,1,Choose_LL,9.405182128787448,5
24.0,41,50,Choose_SS,2.4025862013367987,5
24.0,42,20,Choose_SS,4.415259331547178,5
24.0,43,50,Choose_LL,2.4025862013367987,5
24.0,44,5,Choose_LL,7.5975247334203315,5
24.0,45,1,Choose_LL,9.405182128787448,5
24.0,46,5,Choose_LL,7.5975247334203315,5
24.0,47,1,Choose_LL,9.405182128787448,5
24.0,48,10,Choose_LL,6.1258132510798085,5
24.0,49,10,Choose_LL,6.1258132510798085,5
24.0,50,50,Choose_SS,2.4025862013367987,5
25.0,1,5,Choose_LL,8.011176559178917,5
25.0,2,5,Choose_SS,8.011176559178917,5
25.0,3,50,Choose_SS,2.871450070592095,5
25.0,4,50,Choose_SS,2.871450070592095,5
25.0,5,50,Choose_SS,2.871450070592095,5
25.0,6,5,Choose_LL,8.011176559178917,5
25.0,7,10,Choose_LL,6.682204136814156,5
25.0,8,10,Choose_LL,6.682204136814156,5
25.0,9,20,Choose_SS,5.017500046900147,5
25.0,10,50,Choose_SS,2.871450070592095,5
25.0,11,20,Choose_SS,5.017500046900147,5
25.0,12,10,Choose_LL,6.682204136814156,5
25.0,13,5,Choose_LL,8.011176559178917,5
25.0,14,1,Choose_LL,9.526974114262133,5
25.0,15,20,Choose_SS,5.017500046900147,5
25.0,16,20,Choose_SS,5.017500046900147,5
25.0,17,50,Choose_SS,2.871450070592095,5
25.0,18,1,Choose_SS,9.526974114262133,5
25.0,19,50,Choose_SS,2.871450070592095,5
25.0,20,1,Choose_SS,9.526974114262133,5
25.0,21,10,Choose_LL,6.682204136814156,5
25.0,22,5,Choose_LL,8.011176559178917,5
25.0,23,1,Choose_LL,9.526974114262133,5
25.0,24,50,Choose_SS,2.871450070592095,5
25.0,25,50,Choose_SS,2.871450070592095,5
25.0,26,20,Choose_SS,5.017500046900147,5
25.0,27,10,Choose_LL,6.682204136814156,5
25.0,28,1,Choose_LL,9.526974114262133,5
25.0,29,1,Choose_LL,9.526974114262133,5
25.0,30,20,Choose_SS,5.017500046900147,5
25.0,31,1,Choose_LL,9.526974114262133,5
25.0,32,50,Choose_SS,2.871450070592095,5
25.0,33,1,Choose_LL,9.526974114262133,5
25.0,34,5,Choose_LL,8.011176559178917,5
25.0,35,10,Choose_SS,6.682204136814156,5
25.0,36,5,Choose_LL,8.011176559178917,5
25.0,37,1,Choose_LL,9.526974114262133,5
25.0,38,20,Choose_SS,5.017500046900147,5
25.0,39,50,Choose_SS,2.871450070592095,5
25.0,40,5,Choose_LL,8.011176559178917,5
25.0,41,50,Choose_SS,2.871450070592095,5
25.0,42,20,Choose_SS,5.017500046900147,5
25.0,43,20,Choose_SS,5.017500046900147,5
25.0,44,50,Choose_SS,2.871450070592095,5
25.0,45,50,Choose_SS,2.871450070592095,5
25.0,46,50,Choose_SS,2.871450070592095,5
25.0,47,50,Choose_SS,2.871450070592095,5
25.0,48,5,Choose_LL,8.011176559178917,5
25.0,49,50,Choose_SS,2.871450070592095,5
25.0,50,5,Choose_LL,8.011176559178917,5
26.0,1,20,Choose_SS,3.952258125283546,5
26.0,2,20,Choose_SS,3.952258125283546,5
26.0,3,5,Choose_LL,7.233012625413496,5
26.0,4,5,Choose_LL,7.233012625413496,5
26.0,5,1,Choose_LL,9.289277770132104,5
26.0,6,50,Choose_SS,2.072325064601395,5
26.0,7,10,Choose_LL,5.665402818374571,5
26.0,8,20,Choose_LL,3.952258125283546,5
26.0,9,20,Choose_SS,3.952258125283546,5
26.0,10,20,Choose_SS,3.952258125283546,5
26.0,11,5,Choose_LL,7.233012625413496,5
26.0,12,10,Choose_LL,5.665402818374571,5
26.0,13,5,Choose_LL,7.233012625413496,5
26.0,14,50,Choose_SS,2.072325064601395,5
26.0,15,1,Choose_LL,9.289277770132104,5
26.0,16,1,Choose_LL,9.289277770132104,5
26.0,17,50,Choose_SS,2.072325064601395,5
26.0,18,10,Choose_LL,5.665402818374571,5
26.0,19,50,Choose_SS,2.072325064601395,5
26.0,20,20,Choose_SS,3.952258125283546,5
26.0,21,5,Choose_LL,7.233012625413496,5
26.0,22,5,Choose_LL,7.233012625413496,5
26.0,23,10,Choose_LL,5.665402818374571,5
26.0,24,10,Choose_LL,5.665402818374571,5
26.0,25,5,Choose_LL,7.233012625413496,5
26.0,26,10,Choose_LL,5.665402818374571,5
26.0,27,5,Choose_LL,7.233012625413496,5
26.0,28,20,Choose_SS,3.952258125283546,5
26.0,29,5,Choose_LL,7.233012625413496,5
26.0,30,5,Choose_LL,7.233012625413496,5
26.0,31,50,Choose_SS,2.072325064601395,5
26.0,32,5,Choose_LL,7.233012625413496,5
26.0,33,10,Choose_LL,5.665402818374571,5
26.0,34,50,Choose_SS,2.072325064601395,5
26.0,35,5,Choose_LL,7.233012625413496,5
26.0,36,50,Choose_SS,2.072325064601395,5
26.0,37,20,Choose_SS,3.952258125283546,5
26.0,38,5,Choose_LL,7.233012625413496,5
26.0,39,20,Choose_SS,3.952258125283546,5
26.0,40,1,Choose_LL,9.289277770132104,5
26.0,41,20,Choose_SS,3.952258125283546,5
26.0,42,20,Choose_SS,3.952258125283546,5
26.0,43,20,Choose_SS,3.952258125283546,5
26.0,44,10,Choose_LL,5.665402818374571,5
26.0,45,50,Choose_SS,2.072325064601395,5
26.0,46,5,Choose_LL,7.233012625413496,5
26.0,47,1,Choose_LL,9.289277770132104,5
26.0,48,20,Choose_SS,3.952258125283546,5
26.0,49,10,Choose_LL,5.665402818374571,5
26.0,50,1,Choose_LL,9.289277770132104,5
27.0,1,20,Choose_SS,4.7180447698936145,5
27.0,2,50,Choose_SS,2.6324066550122738,5
27.0,3,10,Choose_SS,6.411238508452665,5
27.0,4,20,Choose_SS,4.7180447698936145,5
27.0,5,10,Choose_LL,6.411238508452665,5
27.0,6,1,Choose_LL,9.469911268413343,5
27.0,7,10,Choose_SS,6.411238508452665,5
27.0,8,5,Choose_LL,7.8132293368968275,5
27.0,9,5,Choose_LL,7.8132293368968275,5
27.0,10,20,Choose_SS,4.7180447698936145,5
27.0,11,50,Choose_SS,2.6324066550122738,5
27.0,12,10,Choose_LL,6.411238508452665,5
27.0,13,20,Choose_SS,4.7180447698936145,5
27.0,14,50,Choose_SS,2.6324066550122738,5
27.0,15,10,Choose_LL,6.411238508452665,5
27.0,16,1,Choose_LL,9.469911268413343,5
27.0,17,10,Choose_LL,6.411238508452665,5
27.0,18,20,Choose_SS,4.7180447698936145,5
27.0,19,10,Choose_LL,6.411238508452665,5
27.0,20,1,Choose_LL,9.469911268413343,5
27.0,21,5,Choose_LL,7.8132293368968275,5
27.0,22,5,Choose_LL,7.8132293368968275,5
27.0,23,50,Choose_SS,2.6324066550122738,5
27.0,24,10,Choose_LL,6.411238508452665,5
27.0,25,5,Choose_LL,7.8132293368968275,5
27.0,26,5,Choose_LL,7.8132293368968275,5
27.0,27,20,Choose_SS,4.7180447698936145,5
27.0,28,1,Choose_LL,9.469911268413343,5
27.0,29,1,Choose_LL,9.469911268413343,5
27.0,30,5,Choose_LL,7.8132293368968275,5
27.0,31,10,Choose_LL,6.411238508452665,5
27.0,32,5,Choose_LL,7.8132293368968275,5
27.0,33,5,Choose_LL,7.8132293368968275,5
27.0,34,5,Choose_LL,7.8132293368968275,5
27.0,35,5,Choose_LL,7.8132293368968275,5
27.0,36,20,Choose_SS,4.7180447698936145,5
27.0,37,5,Choose_LL,7.8132293368968275,5
27.0,38,50,Choose_SS,2.6324066550122738,5
27.0,39,1,Choose_LL,9.469911268413343,5
27.0,40,1,Choose_LL,9.469911268413343,5
27.0,41,5,Choose_LL,7.8132293368968275,5
27.0,42,5,Choose_LL,7.8132293368968275,5
27.0,43,50,Choose_SS,2.6324066550122738,5
27.0,44,1,Choose_LL,9.469911268413343,5
27.0,45,50,Choose_SS,2.6324066550122738,5
27.0,46,1,Choose_LL,9.469911268413343,5
27.0,47,1,Choose_LL,9.469911268413343,5
27.0,48,20,Choose_SS,4.7180447698936145,5
27.0,49,10,Choose_LL,6.411238508452665,5
27.0,50,1,Choose_LL,9.469911268413343,5
28.0,1,1,Choose_LL,9.533131744091047,5
28.0,2,20,Choose_SS,5.051871084089849,5
28.0,3,5,Choose_LL,8.032992133291074,5
28.0,4,1,Choose_LL,9.533131744091047,5
28.0,5,20,Choose_SS,5.051871084089849,5
28.0,6,5,Choose_LL,8.032992133291074,5
28.0,7,20,Choose_SS,5.051871084089849,5
28.0,8,20,Choose_SS,5.051871084089849,5
28.0,9,10,Choose_LL,6.712615402917961,5
28.0,10,20,Choose_SS,5.051871084089849,5
28.0,11,10,Choose_LL,6.712615402917961,5
28.0,12,5,Choose_LL,8.032992133291074,5
28.0,13,10,Choose_LL,6.712615402917961,5
28.0,14,20,Choose_SS,5.051871084089849,5
28.0,15,50,Choose_SS,2.899675704247483,5
28.0,16,50,Choose_SS,2.899675704247483,5
28.0,17,1,Choose_LL,9.533131744091047,5
28.0,18,10,Choose_LL,6.712615402917961,5
28.0,19,10,Choose_LL,6.712615402917961,5
28.0,20,20,Choose_SS,5.051871084089849,5
28.0,21,1,Choose_LL,9.533131744091047,5
28.0,22,10,Choose_LL,6.712615402917961,5
28.0,23,5,Choose_LL,8.032992133291074,5
28.0,24,1,Choose_LL,9.533131744091047,5
28.0,25,5,Choose_LL,8.032992133291074,5
28.0,26,10,Choose_LL,6.712615402917961,5
28.0,27,20,Choose_SS,5.051871084089849,5
28.0,28,50,Choose_SS,2.899675704247483,5
28.0,29,50,Choose_SS,2.899675704247483,5
28.0,30,5,Choose_LL,8.032992133291074,5
28.0,31,10,Choose_LL,6.712615402917961,5
28.0,32,20,Choose_SS,5.051871084089849,5
28.0,33,20,Choose_SS,5.051871084089849,5
28.0,34,20,Choose_SS,5.051871084089849,5
28.0,35,1,Choose_LL,9.533131744091047,5
28.0,36,10,Choose_LL,6.712615402917961,5
28.0,37,10,Choose_LL,6.712615402917961,5
28.0,38,1,Choose_LL,9.533131744091047,5
28.0,39,10,Choose_LL,6.712615402917961,5
28.0,40,10,Choose_LL,6.712615402917961,5
28.0,41,20,Choose_SS,5.051871084089849,5
28.0,42,50,Choose_SS,2.899675704247483,5
28.0,43,50,Choose_SS,2.899675704247483,5
28.0,44,1,Choose_LL,9.533131744091047,5
28.0,45,5,Choose_LL,8.032992133291074,5
28.0,46,10,Choose_LL,6.712615402917961,5
28.0,47,50,Choose_SS,2.899675704247483,5
28.0,48,5,Choose_LL,8.032992133291074,5
28.0,49,1,Choose_LL,9.533131744091047,5
28.0,50,50,Choose_SS,2.899675704247483,5
29.0,1,50,Choose_SS,2.394500753017615,5
29.0,2,20,Choose_SS,4.404327172780286,5
29.0,3,1,Choose_LL,9.402696365516542,5
29.0,4,20,Choose_SS,4.404327172780286,5
29.0,5,20,Choose_SS,4.404327172780286,5
29.0,6,20,Choose_LL,4.404327172780286,5
29.0,7,1,Choose_LL,9.402696365516542,5
29.0,8,50,Choose_SS,2.394500753017615,5
29.0,9,10,Choose_LL,6.115283442191037,5
29.0,10,20,Choose_SS,4.404327172780286,5
29.0,11,5,Choose_LL,7.589420892443952,5
29.0,12,20,Choose_SS,4.404327172780286,5
29.0,13,50,Choose_SS,2.394500753017615,5
29.0,14,20,Choose_SS,4.404327172780286,5
29.0,15,1,Choose_LL,9.402696365516542,5
29.0,16,10,Choose_LL,6.115283442191037,5
29.0,17,10,Choose_LL,6.115283442191037,5
29.0,18,10,Choose_LL,6.115283442191037,5
29.0,19,1,Choose_LL,9.402696365516542,5
29.0,20,50,Choose_SS,2.394500753017615,5
29.0,21,5,Choose_LL,7.589420892443952,5
29.0,22,10,Choose_LL,6.115283442191037,5
29.0,23,20,Choose_SS,4.404327172780286,5
29.0,24,10,Choose_LL,6.115283442191037,5
29.0,25,20,Choose_SS,4.404327172780286,5
29.0,26,10,Choose_LL,6.115283442191037,5
29.0,27,20,Choose_SS,4.404327172780286,5
29.0,28,5,Choose_LL,7.589420892443952,5
29.0,29,1,Choose_LL,9.402696365516542,5
29.0,30,20,Choose_SS,4.404327172780286,5
29.0,31,5,Choose_LL,7.589420892443952,5
29.0,32,5,Choose_LL,7.589420892443952,5
29.0,33,1,Choose_LL,9.402696365516542,5
29.0,34,10,Choose_LL,6.115283442191037,5
29.0,35,10,Choose_LL,6.115283442191037,5
29.0,36,1,Choose_LL,9.402696365516542,5
29.0,37,5,Choose_LL,7.589420892443952,5
29.0,38,50,Choose_SS,2.394500753017615,5
29.0,39,5,Choose_LL,7.589420892443952,5
29.0,40,5,Choose_LL,7.589420892443952,5
29.0,41,10,Choose_LL,6.115283442191037,5
29.0,42,20,Choose_SS,4.404327172780286,5
29.0,43,1,Choose_SS,9.402696365516542,5
29.0,44,10,Choose_LL,6.115283442191037,5
29.0,45,10,Choose_LL,6.115283442191037,5
29.0,46,5,Choose_LL,7.589420892443952,5
29.0,47,5,Choose_LL,7.589420892443952,5
29.0,48,50,Choose_SS,2.394500753017615,5
29.0,49,50,Choose_SS,2.394500753017615,5
29.0,50,10,Choose_LL,6.115283442191037,5
30.0,1,50,Choose_SS,3.053372105772647,5
30.0,2,10,Choose_LL,6.872788387884887,5
30.0,3,1,Choose_LL,9.564789164811788,5
30.0,4,1,Choose_LL,9.564789164811788,5
30.0,5,10,Choose_LL,6.872788387884887,5
30.0,6,20,Choose_SS,5.235527994034913,5
30.0,7,50,Choose_SS,3.053372105772647,5
30.0,8,10,Choose_LL,6.872788387884887,5
30.0,9,50,Choose_SS,3.053372105772647,5
30.0,10,1,Choose_LL,9.564789164811788,5
30.0,11,10,Choose_LL,6.872788387884887,5
30.0,12,20,Choose_SS,5.235527994034913,5
30.0,13,50,Choose_SS,3.053372105772647,5
30.0,14,20,Choose_LL,5.235527994034913,5
30.0,15,50,Choose_SS,3.053372105772647,5
30.0,16,5,Choose_LL,8.146594658675069,5
30.0,17,20,Choose_SS,5.235527994034913,5
30.0,18,50,Choose_SS,3.053372105772647,5
30.0,19,50,Choose_SS,3.053372105772647,5
30.0,20,5,Choose_LL,8.146594658675069,5
30.0,21,1,Choose_SS,9.564789164811788,5
30.0,22,50,Choose_SS,3.053372105772647,5
30.0,23,50,Choose_SS,3.053372105772647,5
30.0,24,1,Choose_LL,9.564789164811788,5
30.0,25,20,Choose_SS,5.235527994034913,5
30.0,26,1,Choose_LL,9.564789164811788,5
30.0,27,20,Choose_SS,5.235527994034913,5
30.0,28,5,Choose_LL,8.146594658675069,5
30.0,29,20,Choose_SS,5.235527994034913,5
30.0,30,50,Choose_SS,3.053372105772647,5
30.0,31,20,Choose_SS,5.235527994034913,5
30.0,32,1,Choose_LL,9.564789164811788,5
30.0,33,5,Choose_LL,8.146594658675069,5
30.0,34,50,Choose_SS,3.053372105772647,5
30.0,35,5,Choose_SS,8.146594658675069,5
30.0,36,20,Choose_SS,5.235527994034913,5
30.0,37,10,Choose_LL,6.872788387884887,5
30.0,38,10,Choose_LL,6.872788387884887,5
30.0,39,20,Choose_SS,5.235527994034913,5
30.0,40,20,Choose_SS,5.235527994034913,5
30.0,41,5,Choose_LL,8.146594658675069,5
30.0,42,20,Choose_SS,5.235527994034913,5
30.0,43,20,Choose_LL,5.235527994034913,5
30.0,44,50,Choose_SS,3.053372105772647,5
30.0,45,10,Choose_LL,6.872788387884887,5
30.0,46,5,Choose_LL,8.146594658675069,5
30.0,47,20,Choose_SS,5.235527994034913,5
30.0,48,10,Choose_LL,6.872788387884887,5
30.0,49,20,Choose_LL,5.235527994034913,5
30.0,50,10,Choose_LL,6.872788387884887,5
31.0,1,50,Choose_SS,1.6944267347406057,5
31.0,2,50,Choose_SS,1.6944267347406057,5
31.0,3,1,Choose_LL,9.107185945974667,5
31.0,4,50,Choose_SS,1.6944267347406057,5
31.0,5,20,Choose_SS,3.377601974193577,5
31.0,6,5,Choose_LL,6.7106432897270345,5
31.0,7,10,Choose_SS,5.049637417392491,5
31.0,8,1,Choose_LL,9.107185945974667,5
31.0,9,1,Choose_LL,9.107185945974667,5
31.0,10,20,Choose_SS,3.377601974193577,5
31.0,11,50,Choose_SS,1.6944267347406057,5
31.0,12,20,Choose_SS,3.377601974193577,5
31.0,13,5,Choose_LL,6.7106432897270345,5
31.0,14,5,Choose_LL,6.7106432897270345,5
31.0,15,20,Choose_SS,3.377601974193577,5
31.0,16,5,Choose_LL,6.7106432897270345,5
31.0,17,50,Choose_SS,1.6944267347406057,5
31.0,18,10,Choose_SS,5.049637417392491,5
31.0,19,20,Choose_SS,3.377601974193577,5
31.0,20,20,Choose_SS,3.377601974193577,5
31.0,21,50,Choose_SS,1.6944267347406057,5
31.0,22,1,Choose_LL,9.107185945974667,5
31.0,23,5,Choose_LL,6.7106432897270345,5
31.0,24,20,Choose_SS,3.377601974193577,5
31.0,25,10,Choose_SS,5.049637417392491,5
31.0,26,50,Choose_SS,1.6944267347406057,5
31.0,27,5,Choose_LL,6.7106432897270345,5
31.0,28,20,Choose_SS,3.377601974193577,5
31.0,29,50,Choose_SS,1.6944267347406057,5
31.0,30,50,Choose_SS,1.6944267347406057,5
31.0,31,20,Choose_SS,3.377601974193577,5
31.0,32,10,Choose_SS,5.049637417392491,5
31.0,33,20,Choose_SS,3.377601974193577,5
31.0,34,50,Choose_SS,1.6944267347406057,5
31.0,35,1,Choose_LL,9.107185945974667,5
31.0,36,50,Choose_SS,1.6944267347406057,5
31.0,37,10,Choose_SS,5.049637417392491,5
31.0,38,1,Choose_SS,9.107185945974667,5
31.0,39,5,Choose_LL,6.7106432897270345,5
31.0,40,50,Choose_SS,1.6944267347406057,5
31.0,41,50,Choose_SS,1.6944267347406057,5
31.0,42,1,Choose_LL,9.107185945974667,5
31.0,43,50,Choose_SS,1.6944267347406057,5
31.0,44,1,Choose_LL,9.107185945974667,5
31.0,45,5,Choose_LL,6.7106432897270345,5
31.0,46,50,Choose_SS,1.6944267347406057,5
31.0,47,10,Choose_SS,5.049637417392491,5
31.0,48,5,Choose_LL,6.7106432897270345,5
31.0,49,10,Choose_SS,5.049637417392491,5
31.0,50,20,Choose_SS,3.377601974193577,5
32.0,1,50,Choose_SS,1.7319671475864742,5
32.0,2,10,Choose_SS,5.115727175996124,5
32.0,3,10,Choose_SS,5.115727175996124,5
32.0,4,1,Choose_LL,9.128454995260535,5
32.0,5,5,Choose_LL,6.768747697590008,5
32.0,6,50,Choose_SS,1.7319671475864742,5
32.0,7,5,Choose_LL,6.768747697590008,5
32.0,8,10,Choose_SS,5.115727175996124,5
32.0,9,50,Choose_SS,1.7319671475864742,5
32.0,10,50,Choose_SS,1.7319671475864742,5
32.0,11,20,Choose_SS,3.4370017511006568,5
32.0,12,50,Choose_SS,1.7319671475864742,5
32.0,13,10,Choose_SS,5.115727175996124,5
32.0,14,5,Choose_LL,6.768747697590008,5
32.0,15,1,Choose_LL,9.128454995260535,5
32.0,16,10,Choose_LL,5.115727175996124,5
32.0,17,1,Choose_LL,9.128454995260535,5
32.0,18,50,Choose_SS,1.7319671475864742,5
32.0,19,20,Choose_SS,3.4370017511006568,5
32.0,20,5,Choose_LL,6.768747697590008,5
32.0,21,10,Choose_SS,5.115727175996124,5
32.0,22,1,Choose_SS,9.128454995260535,5
32.0,23,5,Choose_LL,6.768747697590008,5
32.0,24,5,Choose_LL,6.768747697590008,5
32.0,25,10,Choose_SS,5.115727175996124,5
32.0,26,1,Choose_LL,9.128454995260535,5
32.0,27,20,Choose_SS,3.4370017511006568,5
32.0,28,1,Choose_LL,9.128454995260535,5
32.0,29,50,Choose_SS,1.7319671475864742,5
32.0,30,5,Choose_LL,6.768747697590008,5
32.0,31,1,Choose_LL,9.128454995260535,5
32.0,32,50,Choose_SS,1.7319671475864742,5
32.0,33,50,Choose_SS,1.7319671475864742,5
32.0,34,50,Choose_SS,1.7319671475864742,5
32.0,35,10,Choose_SS,5.115727175996124,5
32.0,36,5,Choose_LL,6.768747697590008,5
32.0,37,10,Choose_SS,5.115727175996124,5
32.0,38,50,Choose_SS,1.7319671475864742,5
32.0,39,5,Choose_LL,6.768747697590008,5
32.0,40,50,Choose_SS,1.7319671475864742,5
32.0,41,20,Choose_SS,3.4370017511006568,5
32.0,42,10,Choose_SS,5.115727175996124,5
32.0,43,5,Choose_SS,6.768747697590008,5
32.0,44,1,Choose_LL,9.128454995260535,5
32.0,45,5,Choose_LL,6.768747697590008,5
32.0,46,20,Choose_SS,3.4370017511006568,5
32.0,47,20,Choose_SS,3.4370017511006568,5
32.0,48,50,Choose_SS,1.7319671475864742,5
32.0,49,20,Choose_SS,3.4370017511006568,5
32.0,50,20,Choose_SS,3.4370017511006568,5
33.0,1,10,Choose_LL,7.232711893404676,5
33.0,2,10,Choose_LL,7.232711893404676,5
33.0,3,5,Choose_LL,8.394165628884897,5
33.0,4,20,Choose_LL,5.665033821605703,5
33.0,5,20,Choose_LL,5.665033821605703,5
33.0,6,10,Choose_LL,7.232711893404676,5
33.0,7,5,Choose_LL,8.394165628884897,5
33.0,8,10,Choose_LL,7.232711893404676,5
33.0,9,10,Choose_LL,7.232711893404676,5
33.0,10,50,Choose_SS,3.4328442582950736,5
